,Wavelength,Sum
128,204.09,37.0
129,204.14,36.0
130,204.19,11.0
131,204.25,-8.0
132,204.3,-35.0
133,204.36,61.0
134,204.41,289.0
135,204.46,712.0
136,204.52,949.0
137,204.57,647.0
138,204.62,37.0
139,204.68,-67.0
140,204.73,19.0
141,204.78,-5.0
142,204.84,12.0
143,204.89,11.0
144,204.95,-49.0
145,205.0,-40.0
146,205.05,8.0
147,205.11,37.0
148,205.16,48.0
149,205.21,40.0
150,205.27,11.0
151,205.32,-23.0
152,205.37,5.0
153,205.43,47.0
154,205.48,55.0
155,205.53,320.0
156,205.59,823.0
157,205.64,663.0
158,205.7,518.0
159,205.75,84.0
160,205.8,-45.0
161,205.86,6.0
162,205.91,42.0
163,205.96,72.0
164,206.02,-21.0
165,206.07,58.0
166,206.12,58.0
167,206.18,10.0
168,206.23,17.0
169,206.28,-4.0
170,206.34,6.0
171,206.39,-62.0
172,206.44,48.0
173,206.5,23.0
174,206.55,35.0
175,206.61,50.0
176,206.66,24.0
177,206.71,47.0
178,206.77,-74.0
179,206.82,-14.0
180,206.87,12.0
181,206.93,1.0
182,206.98,-10.0
183,207.03,-6.0
184,207.09,32.0
185,207.14,-35.0
186,207.19,11.0
187,207.25,66.0
188,207.3,-64.0
189,207.35,59.0
190,207.41,17.0
191,207.46,20.0
192,207.51,34.0
193,207.57,-23.0
194,207.62,34.0
195,207.68,-1.0
196,207.73,-17.0
197,207.78,48.0
198,207.84,13.0
199,207.89,14.0
200,207.94,50.0
201,208.0,-24.0
202,208.05,45.0
203,208.1,65.0
204,208.16,22.0
205,208.21,48.0
206,208.26,51.0
207,208.32,13.0
208,208.37,-37.0
209,208.42,48.0
210,208.48,7.0
211,208.53,-6.0
212,208.58,5.0
213,208.64,-6.0
214,208.69,47.0
215,208.74,-38.0
216,208.8,40.0
217,208.85,55.0
218,208.9,64.0
219,208.96,100.0
220,209.01,88.0
221,209.06,119.0
222,209.12,48.0
223,209.17,47.0
224,209.22,41.0
225,209.28,29.0
226,209.33,56.0
227,209.38,43.0
228,209.44,-8.0
229,209.49,45.0
230,209.54,37.0
231,209.6,1.0
232,209.65,40.0
233,209.7,19.0
234,209.76,27.0
235,209.81,-5.0
236,209.87,131.0
237,209.92,93.0
238,209.97,152.0
239,210.03,162.0
240,210.08,180.0
241,210.13,78.0
242,210.19,57.0
243,210.24,117.0
244,210.29,150.0
245,210.35,205.0
246,210.4,240.0
247,210.45,487.0
248,210.51,765.0
249,210.56,976.0
250,210.61,1527.0
251,210.67,1091.0
252,210.72,1008.0
253,210.77,399.0
254,210.83,211.0
255,210.88,168.0
256,210.93,116.0
257,210.99,193.0
258,211.04,162.0
259,211.09,396.0
260,211.14,633.0
261,211.2,1043.0
262,211.25,1267.0
263,211.3,1412.0
264,211.36,1709.0
265,211.41,1343.0
266,211.46,1402.0
267,211.52,782.0
268,211.57,715.0
269,211.62,543.0
270,211.68,494.0
271,211.73,826.0
272,211.78,926.0
273,211.84,904.0
274,211.89,966.0
275,211.94,882.0
276,212.0,998.0
277,212.05,806.0
278,212.1,1093.0
279,212.16,920.0
280,212.21,996.0
281,212.26,1070.0
282,212.32,1834.0
283,212.37,1627.0
284,212.42,1801.0
285,212.48,1587.0
286,212.53,1288.0
287,212.58,1178.0
288,212.64,1700.0
289,212.69,1585.0
290,212.74,1838.0
291,212.8,1719.0
292,212.85,1310.0
293,212.9,903.0
294,212.96,1043.0
295,213.01,820.0
296,213.06,954.0
297,213.12,934.0
298,213.17,960.0
299,213.22,698.0
300,213.27,1029.0
301,213.33,900.0
302,213.38,1036.0
303,213.43,1289.0
304,213.49,1372.0
305,213.54,1585.0
306,213.59,2337.0
307,213.65,2331.0
308,213.7,2149.0
309,213.75,2377.0
310,213.81,2073.0
311,213.86,1827.0
312,213.91,1454.0
313,213.97,1021.0
314,214.02,1257.0
315,214.07,839.0
316,214.13,858.0
317,214.18,720.0
318,214.23,963.0
319,214.29,1059.0
320,214.34,762.0
321,214.39,806.0
322,214.44,1001.0
323,214.5,670.0
324,214.55,660.0
325,214.6,706.0
326,214.66,770.0
327,214.71,691.0
328,214.76,898.0
329,214.82,1109.0
330,214.87,1226.0
331,214.92,1702.0
332,214.98,1780.0
333,215.03,2192.0
334,215.08,1713.0
335,215.14,1322.0
336,215.19,1172.0
337,215.24,1083.0
338,215.29,1201.0
339,215.35,967.0
340,215.4,1090.0
341,215.45,935.0
342,215.51,1016.0
343,215.56,655.0
344,215.61,644.0
345,215.67,810.0
346,215.72,664.0
347,215.77,465.0
348,215.83,534.0
349,215.88,493.0
350,215.93,658.0
351,215.98,485.0
352,216.04,523.0
353,216.09,658.0
354,216.14,719.0
355,216.2,620.0
356,216.25,873.0
357,216.3,884.0
358,216.36,1114.0
359,216.41,956.0
360,216.46,833.0
361,216.51,809.0
362,216.57,1055.0
363,216.62,928.0
364,216.67,781.0
365,216.73,1019.0
366,216.78,501.0
367,216.83,552.0
368,216.89,553.0
369,216.94,411.0
370,216.99,578.0
371,217.05,507.0
372,217.1,537.0
373,217.15,517.0
374,217.2,604.0
375,217.26,618.0
376,217.31,872.0
377,217.36,733.0
378,217.42,773.0
379,217.47,741.0
380,217.52,1128.0
381,217.58,1147.0
382,217.63,1203.0
383,217.68,1277.0
384,217.73,1517.0
385,217.79,1091.0
386,217.84,1370.0
387,217.89,1318.0
388,217.95,1911.0
389,218.0,2283.0
390,218.05,2532.0
391,218.1,2164.0
392,218.16,1504.0
393,218.21,1976.0
394,218.26,1212.0
395,218.32,1405.0
396,218.37,909.0
397,218.42,1037.0
398,218.48,1143.0
399,218.53,847.0
400,218.58,1225.0
401,218.63,807.0
402,218.69,1123.0
403,218.74,1124.0
404,218.79,1204.0
405,218.85,1263.0
406,218.9,1480.0
407,218.95,1934.0
408,219.0,1781.0
409,219.06,2313.0
410,219.11,2402.0
411,219.16,2031.0
412,219.22,2136.0
413,219.27,2285.0
414,219.32,2981.0
415,219.37,2214.0
416,219.43,2114.0
417,219.48,1683.0
418,219.53,1735.0
419,219.59,1271.0
420,219.64,1532.0
421,219.69,1368.0
422,219.75,1410.0
423,219.8,1430.0
424,219.85,982.0
425,219.9,1143.0
426,219.96,1585.0
427,220.01,1898.0
428,220.06,2114.0
429,220.12,1884.0
430,220.17,1828.0
431,220.22,1355.0
432,220.27,1258.0
433,220.33,1276.0
434,220.38,1331.0
435,220.43,1377.0
436,220.49,1164.0
437,220.54,1296.0
438,220.59,925.0
439,220.64,972.0
440,220.7,983.0
441,220.75,1119.0
442,220.8,1145.0
443,220.86,1157.0
444,220.91,1431.0
445,220.96,1432.0
446,221.01,1496.0
447,221.07,1767.0
448,221.12,2621.0
449,221.17,1758.0
450,221.22,1799.0
451,221.28,1743.0
452,221.33,1532.0
453,221.38,1503.0
454,221.44,1616.0
455,221.49,1230.0
456,221.54,1458.0
457,221.59,1461.0
458,221.65,1750.0
459,221.7,1525.0
460,221.75,1418.0
461,221.81,1474.0
462,221.86,2593.0
463,221.91,2244.0
464,221.96,2487.0
465,222.02,1508.0
466,222.07,1322.0
467,222.12,1639.0
468,222.17,1395.0
469,222.23,1290.0
470,222.28,1211.0
471,222.33,1416.0
472,222.39,1242.0
473,222.44,1040.0
474,222.49,1476.0
475,222.54,1318.0
476,222.6,1185.0
477,222.65,1296.0
478,222.7,1279.0
479,222.75,1879.0
480,222.81,1950.0
481,222.86,2529.0
482,222.91,2417.0
483,222.97,1574.0
484,223.02,2618.0
485,223.07,2540.0
486,223.12,2071.0
487,223.18,1811.0
488,223.23,1680.0
489,223.28,1410.0
490,223.33,1673.0
491,223.39,1278.0
492,223.44,1238.0
493,223.49,1165.0
494,223.55,1198.0
495,223.6,1073.0
496,223.65,1194.0
497,223.7,1130.0
498,223.76,1159.0
499,223.81,1170.0
500,223.86,1343.0
501,223.91,952.0
502,223.97,1196.0
503,224.02,1200.0
504,224.07,1144.0
505,224.12,1302.0
506,224.18,1597.0
507,224.23,2003.0
508,224.28,2959.0
509,224.34,2503.0
510,224.39,2638.0
511,224.44,2755.0
512,224.49,2192.0
513,224.55,1392.0
514,224.6,1806.0
515,224.65,2198.0
516,224.7,2238.0
517,224.76,2121.0
518,224.81,3097.0
519,224.86,2586.0
520,224.91,2736.0
521,224.97,1378.0
522,225.02,1511.0
523,225.07,1729.0
524,225.12,1340.0
525,225.18,1673.0
526,225.23,1186.0
527,225.28,1184.0
528,225.34,1307.0
529,225.39,881.0
530,225.44,983.0
531,225.49,1108.0
532,225.55,915.0
533,225.6,1190.0
534,225.65,901.0
535,225.7,1068.0
536,225.76,959.0
537,225.81,984.0
538,225.86,828.0
539,225.91,953.0
540,225.97,797.0
541,226.02,1018.0
542,226.07,875.0
543,226.12,789.0
544,226.18,1067.0
545,226.23,871.0
546,226.28,924.0
547,226.33,888.0
548,226.39,953.0
549,226.44,1238.0
550,226.49,1060.0
551,226.54,957.0
552,226.6,1249.0
553,226.65,905.0
554,226.7,1072.0
555,226.75,1127.0
556,226.81,1139.0
557,226.86,921.0
558,226.91,931.0
559,226.96,935.0
560,227.02,834.0
561,227.07,976.0
562,227.12,807.0
563,227.17,888.0
564,227.23,776.0
565,227.28,686.0
566,227.33,815.0
567,227.38,718.0
568,227.44,1055.0
569,227.49,985.0
570,227.54,1064.0
571,227.59,1044.0
572,227.65,1394.0
573,227.7,1354.0
574,227.75,2009.0
575,227.8,1371.0
576,227.86,1275.0
577,227.91,892.0
578,227.96,756.0
579,228.01,835.0
580,228.07,894.0
581,228.12,890.0
582,228.17,833.0
583,228.22,617.0
584,228.28,866.0
585,228.33,736.0
586,228.38,662.0
587,228.43,635.0
588,228.49,561.0
589,228.54,680.0
590,228.59,739.0
591,228.64,732.0
592,228.7,736.0
593,228.75,689.0
594,228.8,937.0
595,228.85,876.0
596,228.91,823.0
597,228.96,695.0
598,229.01,699.0
599,229.06,747.0
600,229.11,1005.0
601,229.17,830.0
602,229.22,852.0
603,229.27,860.0
604,229.32,844.0
605,229.38,1133.0
606,229.43,1614.0
607,229.48,1375.0
608,229.53,1977.0
609,229.59,1783.0
610,229.64,1315.0
611,229.69,1232.0
612,229.74,1102.0
613,229.8,943.0
614,229.85,794.0
615,229.9,788.0
616,229.95,743.0
617,230.01,682.0
618,230.06,892.0
619,230.11,632.0
620,230.16,653.0
621,230.21,634.0
622,230.27,768.0
623,230.32,699.0
624,230.37,637.0
625,230.42,727.0
626,230.48,640.0
627,230.53,647.0
628,230.58,444.0
629,230.63,597.0
630,230.69,574.0
631,230.74,619.0
632,230.79,530.0
633,230.84,495.0
634,230.89,527.0
635,230.95,526.0
636,231.0,460.0
637,231.05,528.0
638,231.1,618.0
639,231.16,478.0
640,231.21,462.0
641,231.26,541.0
642,231.31,509.0
643,231.37,512.0
644,231.42,534.0
645,231.47,520.0
646,231.52,337.0
647,231.57,501.0
648,231.63,605.0
649,231.68,492.0
650,231.73,541.0
651,231.78,339.0
652,231.84,475.0
653,231.89,437.0
654,231.94,465.0
655,231.99,471.0
656,232.05,514.0
657,232.1,366.0
658,232.15,469.0
659,232.2,433.0
660,232.25,406.0
661,232.31,580.0
662,232.36,472.0
663,232.41,417.0
664,232.46,445.0
665,232.52,464.0
666,232.57,501.0
667,232.62,563.0
668,232.67,371.0
669,232.72,437.0
670,232.78,483.0
671,232.83,419.0
672,232.88,414.0
673,232.93,432.0
674,232.98,513.0
675,233.04,418.0
676,233.09,348.0
677,233.14,302.0
678,233.19,389.0
679,233.25,497.0
680,233.3,392.0
681,233.35,345.0
682,233.4,426.0
683,233.45,371.0
684,233.51,491.0
685,233.56,437.0
686,233.61,431.0
687,233.66,478.0
688,233.72,438.0
689,233.77,528.0
690,233.82,381.0
691,233.87,638.0
692,233.92,430.0
693,233.98,406.0
694,234.03,433.0
695,234.08,437.0
696,234.13,368.0
697,234.18,418.0
698,234.24,414.0
699,234.29,341.0
700,234.34,513.0
701,234.39,375.0
702,234.45,416.0
703,234.5,338.0
704,234.55,389.0
705,234.6,397.0
706,234.65,380.0
707,234.71,413.0
708,234.76,362.0
709,234.81,403.0
710,234.86,357.0
711,234.91,369.0
712,234.97,453.0
713,235.02,462.0
714,235.07,456.0
715,235.12,405.0
716,235.17,381.0
717,235.23,521.0
718,235.28,368.0
719,235.33,473.0
720,235.38,429.0
721,235.44,363.0
722,235.49,437.0
723,235.54,431.0
724,235.59,547.0
725,235.64,521.0
726,235.7,568.0
727,235.75,699.0
728,235.8,820.0
729,235.85,654.0
730,235.9,577.0
731,235.96,497.0
732,236.01,434.0
733,236.06,517.0
734,236.11,460.0
735,236.16,457.0
736,236.22,419.0
737,236.27,458.0
738,236.32,501.0
739,236.37,347.0
740,236.42,379.0
741,236.48,518.0
742,236.53,454.0
743,236.58,405.0
744,236.63,614.0
745,236.68,560.0
746,236.74,554.0
747,236.79,738.0
748,236.84,761.0
749,236.89,818.0
750,236.94,1379.0
751,237.0,1628.0
752,237.05,1648.0
753,237.1,1839.0
754,237.15,1526.0
755,237.2,1350.0
756,237.26,1055.0
757,237.31,1053.0
758,237.36,832.0
759,237.41,740.0
760,237.46,850.0
761,237.52,658.0
762,237.57,771.0
763,237.62,573.0
764,237.67,687.0
765,237.72,648.0
766,237.78,610.0
767,237.83,708.0
768,237.88,797.0
769,237.93,626.0
770,237.98,695.0
771,238.03,566.0
772,238.09,531.0
773,238.14,551.0
774,238.19,516.0
775,238.24,482.0
776,238.29,432.0
777,238.35,472.0
778,238.4,386.0
779,238.45,509.0
780,238.5,396.0
781,238.55,425.0
782,238.61,417.0
783,238.66,476.0
784,238.71,421.0
785,238.76,397.0
786,238.81,419.0
787,238.87,405.0
788,238.92,329.0
789,238.97,405.0
790,239.02,419.0
791,239.07,374.0
792,239.12,513.0
793,239.18,357.0
794,239.23,395.0
795,239.28,518.0
796,239.33,464.0
797,239.38,371.0
798,239.44,465.0
799,239.49,454.0
800,239.54,474.0
801,239.59,371.0
802,239.64,450.0
803,239.7,477.0
804,239.75,362.0
805,239.8,506.0
806,239.85,450.0
807,239.9,518.0
808,239.95,581.0
809,240.01,870.0
810,240.06,1034.0
811,240.11,992.0
812,240.16,872.0
813,240.21,737.0
814,240.27,594.0
815,240.32,748.0
816,240.37,731.0
817,240.42,853.0
818,240.47,755.0
819,240.52,914.0
820,240.58,953.0
821,240.63,900.0
822,240.68,811.0
823,240.73,876.0
824,240.78,682.0
825,240.83,813.0
826,240.89,623.0
827,240.94,590.0
828,240.99,605.0
829,241.04,650.0
830,241.09,529.0
831,241.15,578.0
832,241.2,482.0
833,241.25,599.0
834,241.3,504.0
835,241.35,513.0
836,241.4,552.0
837,241.46,474.0
838,241.51,604.0
839,241.56,649.0
840,241.61,473.0
841,241.66,583.0
842,241.71,458.0
843,241.77,421.0
844,241.82,523.0
845,241.87,507.0
846,241.92,384.0
847,241.97,400.0
848,242.02,469.0
849,242.08,582.0
850,242.13,474.0
851,242.18,507.0
852,242.23,377.0
853,242.28,457.0
854,242.34,422.0
855,242.39,460.0
856,242.44,468.0
857,242.49,489.0
858,242.54,609.0
859,242.59,496.0
860,242.65,615.0
861,242.7,543.0
862,242.75,601.0
863,242.8,665.0
864,242.85,581.0
865,242.9,554.0
866,242.96,502.0
867,243.01,559.0
868,243.06,607.0
869,243.11,513.0
870,243.16,420.0
871,243.21,504.0
872,243.27,476.0
873,243.32,436.0
874,243.37,561.0
875,243.42,525.0
876,243.47,427.0
877,243.52,567.0
878,243.57,403.0
879,243.63,373.0
880,243.68,467.0
881,243.73,514.0
882,243.78,452.0
883,243.83,484.0
884,243.88,411.0
885,243.94,468.0
886,243.99,544.0
887,244.04,537.0
888,244.09,505.0
889,244.14,548.0
890,244.19,471.0
891,244.25,673.0
892,244.3,609.0
893,244.35,473.0
894,244.4,575.0
895,244.45,682.0
896,244.5,491.0
897,244.56,711.0
898,244.61,625.0
899,244.66,664.0
900,244.71,600.0
901,244.76,632.0
902,244.81,474.0
903,244.86,531.0
904,244.92,631.0
905,244.97,553.0
906,245.02,603.0
907,245.07,490.0
908,245.12,522.0
909,245.17,576.0
910,245.23,479.0
911,245.28,530.0
912,245.33,588.0
913,245.38,490.0
914,245.43,343.0
915,245.48,480.0
916,245.53,540.0
917,245.59,561.0
918,245.64,468.0
919,245.69,414.0
920,245.74,521.0
921,245.79,469.0
922,245.84,469.0
923,245.9,439.0
924,245.95,388.0
925,246.0,525.0
926,246.05,573.0
927,246.1,389.0
928,246.15,482.0
929,246.2,475.0
930,246.26,565.0
931,246.31,593.0
932,246.36,487.0
933,246.41,558.0
934,246.46,494.0
935,246.51,487.0
936,246.56,523.0
937,246.62,554.0
938,246.67,456.0
939,246.72,412.0
940,246.77,518.0
941,246.82,452.0
942,246.87,474.0
943,246.92,591.0
944,246.98,533.0
945,247.03,624.0
946,247.08,603.0
947,247.13,618.0
948,247.18,520.0
949,247.23,535.0
950,247.28,469.0
951,247.34,596.0
952,247.39,718.0
953,247.44,733.0
954,247.49,714.0
955,247.54,749.0
956,247.59,709.0
957,247.64,694.0
958,247.7,551.0
959,247.75,706.0
960,247.8,625.0
961,247.85,925.0
962,247.9,1046.0
963,247.95,906.0
964,248.0,1088.0
965,248.06,739.0
966,248.11,675.0
967,248.16,820.0
968,248.21,518.0
969,248.26,585.0
970,248.31,702.0
971,248.36,626.0
972,248.41,769.0
973,248.47,554.0
974,248.52,719.0
975,248.57,750.0
976,248.62,908.0
977,248.67,893.0
978,248.72,766.0
979,248.77,774.0
980,248.83,848.0
981,248.88,789.0
982,248.93,993.0
983,248.98,1020.0
984,249.03,886.0
985,249.08,1129.0
986,249.13,867.0
987,249.18,1087.0
988,249.24,879.0
989,249.29,978.0
990,249.34,863.0
991,249.39,816.0
992,249.44,664.0
993,249.49,586.0
994,249.54,654.0
995,249.6,694.0
996,249.65,711.0
997,249.7,709.0
998,249.75,548.0
999,249.8,556.0
1000,249.85,638.0
1001,249.9,644.0
1002,249.95,627.0
1003,250.01,613.0
1004,250.06,553.0
1005,250.11,566.0
1006,250.16,533.0
1007,250.21,614.0
1008,250.26,545.0
1009,250.31,703.0
1010,250.36,780.0
1011,250.42,755.0
1012,250.47,638.0
1013,250.52,633.0
1014,250.57,816.0
1015,250.62,783.0
1016,250.67,1104.0
1017,250.72,908.0
1018,250.77,963.0
1019,250.83,777.0
1020,250.88,944.0
1021,250.93,965.0
1022,250.98,833.0
1023,251.03,738.0
1024,251.08,997.0
1025,251.13,1017.0
1026,251.18,923.0
1027,251.23,707.0
1028,251.29,818.0
1029,251.34,805.0
1030,251.39,825.0
1031,251.44,812.0
1032,251.49,796.0
1033,251.54,864.0
1034,251.59,751.0
1035,251.64,687.0
1036,251.7,725.0
1037,251.75,771.0
1038,251.8,835.0
1039,251.85,718.0
1040,251.9,906.0
1041,251.95,751.0
1042,252.0,842.0
1043,252.05,596.0
1044,252.1,878.0
1045,252.16,780.0
1046,252.21,758.0
1047,252.26,690.0
1048,252.31,791.0
1049,252.36,784.0
1050,252.41,885.0
1051,252.46,780.0
1052,252.51,688.0
1053,252.56,672.0
1054,252.62,815.0
1055,252.67,667.0
1056,252.72,961.0
1057,252.77,845.0
1058,252.82,959.0
1059,252.87,858.0
1060,252.92,946.0
1061,252.97,925.0
1062,253.02,1047.0
1063,253.08,1082.0
1064,253.13,942.0
1065,253.18,708.0
1066,253.23,911.0
1067,253.28,704.0
1068,253.33,824.0
1069,253.38,866.0
1070,253.43,893.0
1071,253.48,664.0
1072,253.54,961.0
1073,253.59,889.0
1074,253.64,986.0
1075,253.69,807.0
1076,253.74,749.0
1077,253.79,725.0
1078,253.84,771.0
1079,253.89,964.0
1080,253.94,810.0
1081,254.0,749.0
1082,254.05,737.0
1083,254.1,756.0
1084,254.15,671.0
1085,254.2,758.0
1086,254.25,705.0
1087,254.3,725.0
1088,254.35,799.0
1089,254.4,812.0
1090,254.45,962.0
1091,254.51,1019.0
1092,254.56,975.0
1093,254.61,1178.0
1094,254.66,1397.0
1095,254.71,1150.0
1096,254.76,1212.0
1097,254.81,872.0
1098,254.86,1078.0
1099,254.91,921.0
1100,254.96,1130.0
1101,255.02,1075.0
1102,255.07,989.0
1103,255.12,1008.0
1104,255.17,903.0
1105,255.22,876.0
1106,255.27,824.0
1107,255.32,741.0
1108,255.37,903.0
1109,255.42,844.0
1110,255.47,743.0
1111,255.52,767.0
1112,255.58,589.0
1113,255.63,810.0
1114,255.68,693.0
1115,255.73,858.0
1116,255.78,716.0
1117,255.83,719.0
1118,255.88,756.0
1119,255.93,711.0
1120,255.98,698.0
1121,256.03,587.0
1122,256.08,768.0
1123,256.14,659.0
1124,256.19,974.0
1125,256.24,716.0
1126,256.29,814.0
1127,256.34,651.0
1128,256.39,638.0
1129,256.44,604.0
1130,256.49,661.0
1131,256.54,858.0
1132,256.59,772.0
1133,256.64,690.0
1134,256.7,739.0
1135,256.75,563.0
1136,256.8,536.0
1137,256.85,701.0
1138,256.9,744.0
1139,256.95,764.0
1140,257.0,636.0
1141,257.05,749.0
1142,257.1,839.0
1143,257.15,789.0
1144,257.2,665.0
1145,257.26,691.0
1146,257.31,723.0
1147,257.36,786.0
1148,257.41,559.0
1149,257.46,807.0
1150,257.51,812.0
1151,257.56,696.0
1152,257.61,728.0
1153,257.66,650.0
1154,257.71,730.0
1155,257.76,725.0
1156,257.81,783.0
1157,257.87,737.0
1158,257.92,704.0
1159,257.97,680.0
1160,258.02,665.0
1161,258.07,762.0
1162,258.12,851.0
1163,258.17,763.0
1164,258.22,757.0
1165,258.27,695.0
1166,258.32,722.0
1167,258.37,622.0
1168,258.42,748.0
1169,258.47,565.0
1170,258.53,710.0
1171,258.58,666.0
1172,258.63,824.0
1173,258.68,697.0
1174,258.73,545.0
1175,258.78,652.0
1176,258.83,720.0
1177,258.88,611.0
1178,258.93,687.0
1179,258.98,513.0
1180,259.03,755.0
1181,259.08,673.0
1182,259.13,906.0
1183,259.19,768.0
1184,259.24,833.0
1185,259.29,724.0
1186,259.34,993.0
1187,259.39,766.0
1188,259.44,687.0
1189,259.49,741.0
1190,259.54,849.0
1191,259.59,657.0
1192,259.64,794.0
1193,259.69,816.0
1194,259.74,839.0
1195,259.79,833.0
1196,259.84,877.0
1197,259.9,1038.0
1198,259.95,803.0
1199,260.0,1068.0
1200,260.05,941.0
1201,260.1,1151.0
1202,260.15,1054.0
1203,260.2,948.0
1204,260.25,1065.0
1205,260.3,1029.0
1206,260.35,794.0
1207,260.4,732.0
1208,260.45,855.0
1209,260.5,941.0
1210,260.55,981.0
1211,260.6,950.0
1212,260.66,925.0
1213,260.71,744.0
1214,260.76,749.0
1215,260.81,827.0
1216,260.86,972.0
1217,260.91,857.0
1218,260.96,835.0
1219,261.01,655.0
1220,261.06,724.0
1221,261.11,747.0
1222,261.16,737.0
1223,261.21,662.0
1224,261.26,748.0
1225,261.31,683.0
1226,261.36,724.0
1227,261.41,701.0
1228,261.46,652.0
1229,261.52,747.0
1230,261.57,664.0
1231,261.62,725.0
1232,261.67,715.0
1233,261.72,807.0
1234,261.77,670.0
1235,261.82,775.0
1236,261.87,745.0
1237,261.92,812.0
1238,261.97,722.0
1239,262.02,890.0
1240,262.07,766.0
1241,262.12,781.0
1242,262.17,639.0
1243,262.22,690.0
1244,262.27,604.0
1245,262.32,696.0
1246,262.38,753.0
1247,262.43,756.0
1248,262.48,724.0
1249,262.53,723.0
1250,262.58,629.0
1251,262.63,745.0
1252,262.68,707.0
1253,262.73,659.0
1254,262.78,674.0
1255,262.83,725.0
1256,262.88,693.0
1257,262.93,706.0
1258,262.98,700.0
1259,263.03,564.0
1260,263.08,943.0
1261,263.13,697.0
1262,263.18,752.0
1263,263.23,733.0
1264,263.28,739.0
1265,263.33,742.0
1266,263.39,823.0
1267,263.44,745.0
1268,263.49,793.0
1269,263.54,646.0
1270,263.59,738.0
1271,263.64,652.0
1272,263.69,675.0
1273,263.74,779.0
1274,263.79,582.0
1275,263.84,700.0
1276,263.89,585.0
1277,263.94,708.0
1278,263.99,740.0
1279,264.04,674.0
1280,264.09,747.0
1281,264.14,827.0
1282,264.19,691.0
1283,264.24,671.0
1284,264.29,762.0
1285,264.34,672.0
1286,264.39,612.0
1287,264.44,684.0
1288,264.5,620.0
1289,264.55,828.0
1290,264.6,657.0
1291,264.65,627.0
1292,264.7,645.0
1293,264.75,775.0
1294,264.8,663.0
1295,264.85,751.0
1296,264.9,720.0
1297,264.95,773.0
1298,265.0,620.0
1299,265.05,872.0
1300,265.1,678.0
1301,265.15,737.0
1302,265.2,701.0
1303,265.25,721.0
1304,265.3,747.0
1305,265.35,670.0
1306,265.4,731.0
1307,265.45,773.0
1308,265.5,717.0
1309,265.55,724.0
1310,265.6,754.0
1311,265.65,714.0
1312,265.7,639.0
1313,265.75,613.0
1314,265.8,767.0
1315,265.86,672.0
1316,265.91,602.0
1317,265.96,860.0
1318,266.01,777.0
1319,266.06,656.0
1320,266.11,533.0
1321,266.16,886.0
1322,266.21,785.0
1323,266.26,643.0
1324,266.31,667.0
1325,266.36,757.0
1326,266.41,776.0
1327,266.46,761.0
1328,266.51,648.0
1329,266.56,764.0
